Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	
HA	CY187219	No	4	1701	H1N1	12/19/2013	IRD:Human	USA	California	13-14	A/California/3551/2013	
HA	KC781947	No	4	1701	H1N1	08/22/2009	IRD:Human	USA	California	08-09	A/California/36/2009	
HA	KC781736	No	4	1701	H1N1	08/08/2009	IRD:Human	USA	California	08-09	A/California/37/2009	
HA	KT836596	No	4	1701	H1N1	10/04/2014	IRD:Human	USA	California	14-15	A/California/37/2014	
HA	MH183509	Yes	4	1752	H1N1	01/29/2018	IRD:Human	USA	California	17-18	A/California/37/2018	
HA	MK715874	Yes	4	1752	H1N1	01/29/2019	IRD:Human	USA	California	18-19	A/California/37/2019	
HA	CY187641	No	4	1701	H1N1	01/22/2014	IRD:Human	USA	California	13-14	A/California/3723/2014	
HA	CY187642	No	4	1701	H1N1	01/26/2014	IRD:Human	USA	California	13-14	A/California/3724/2014	
HA	CY187643	No	4	1701	H1N1	01/24/2014	IRD:Human	USA	California	13-14	A/California/3725/2014	
HA	CY187644	No	4	1701	H1N1	02/02/2014	IRD:Human	USA	California	13-14	A/California/3726/2014	
HA	KC782302	No	4	1701	H1N1	09/28/2009	IRD:Human	USA	California	08-09	A/California/38/2009	
HA	EU516291	No	4	1698	H1N1	12/05/2007	IRD:Human	USA	California	07-08	A/California/39/2007	
HA	KC780640	No	4	1701	H1N1	10/05/2009	IRD:Human	USA	California	09-10	A/California/39/2009	
HA	KX406907	Yes	4	1752	H1N1	02/13/2016	IRD:Human	USA	California	15-16	A/California/39/2016	
HA	KY045090	Yes	4	1752	H1N1	02/13/2016	IRD:Human	USA	California	15-16	A/California/39/2016	
HA	CY225734	Yes	4	1752	H1N1	02/01/2017	IRD:Human	USA	California	16-17	A/California/39/2017	
HA	MK715882	Yes	4	1752	H1N1	02/01/2019	IRD:Human	USA	California	18-19	A/California/39/2019	
HA	EU516294	No	4	1698	H1N1	12/03/2007	IRD:Human	USA	California	07-08	A/California/40/2007	
HA	CY236106	Yes	4	1752	H1N1	02/06/2017	IRD:Human	USA	California	16-17	A/California/40/2017	
HA	CY225766	Yes	4	1752	H1N1	02/06/2017	IRD:Human	USA	California	16-17	A/California/40/2017	
HA	MH183518	Yes	4	1752	H1N1	02/05/2018	IRD:Human	USA	California	17-18	A/California/40/2018	
HA	KC780707	Yes	4	1701	H1N1	11/24/2009	IRD:Human	USA	California	09-10	A/California/41/2009	
HA	MH183525	Yes	4	1752	H1N1	02/05/2018	IRD:Human	USA	California	17-18	A/California/41/2018	
HA	MK772949	Yes	4	1752	H1N1	01/30/2019	IRD:Human	USA	California	18-19	A/California/41/2019	
HA	KC780685	No	4	1701	H1N1	12/02/2009	IRD:Human	USA	California	09-10	A/California/42/2009	
HA	CY225742	Yes	4	1752	H1N1	02/09/2017	IRD:Human	USA	California	16-17	A/California/42/2017	
HA	MK772957	Yes	4	1752	H1N1	02/01/2019	IRD:Human	USA	California	18-19	A/California/42/2019	
HA	CY225750	Yes	4	1752	H1N1	02/10/2017	IRD:Human	USA	California	16-17	A/California/43/2017	
HA	MH359854	Yes	4	1752	H1N1	02/21/2018	IRD:Human	USA	California	17-18	A/California/43/2018	
HA	MK772965	Yes	4	1752	H1N1	02/01/2019	IRD:Human	USA	California	18-19	A/California/43/2019	
HA	KF647927	No	4	1701	H1N1	10/19/2012	IRD:Human	USA	California	12-13	A/California/44/2012	
HA	KX407371	Yes	4	1752	H1N1	02/08/2016	IRD:Human	USA	California	15-16	A/California/44/2016	
HA	CY225790	Yes	4	1752	H1N1	02/10/2017	IRD:Human	USA	California	16-17	A/California/44/2017	
HA	MH305684	Yes	4	1752	H1N1	02/22/2018	IRD:Human	USA	California	17-18	A/California/44/2018	
HA	MK772973	Yes	4	1752	H1N1	02/01/2019	IRD:Human	USA	California	18-19	A/California/44/2019	
HA	CY028724	No	4	1740	H1N1	1978	IRD:Human	USA	California	-N/A-	A/California/45/1978	
HA	KX407379	Yes	4	1752	H1N1	02/20/2016	IRD:Human	USA	California	15-16	A/California/45/2016	
HA	CY236098	Yes	4	1752	H1N1	02/12/2017	IRD:Human	USA	California	16-17	A/California/45/2017	
HA	CY238747	Yes	4	1752	H1N1	02/12/2017	IRD:Human	USA	California	16-17	A/California/45/2017	
HA	CY225758	Yes	4	1752	H1N1	02/12/2017	IRD:Human	USA	California	16-17	A/California/45/2017	
HA	MH305692	Yes	4	1752	H1N1	02/28/2018	IRD:Human	USA	California	17-18	A/California/45/2018	
HA	CY225774	Yes	4	1752	H1N1	02/24/2017	IRD:Human	USA	California	16-17	A/California/46/2017	
HA	MH305700	Yes	4	1752	H1N1	03/04/2018	IRD:Human	USA	California	17-18	A/California/46/2018	
HA	CY225782	Yes	4	1752	H1N1	03/07/2017	IRD:Human	USA	California	16-17	A/California/47/2017	
HA	MH359862	Yes	4	1752	H1N1	03/05/2018	IRD:Human	USA	California	17-18	A/California/47/2018	
HA	MK772981	Yes	4	1752	H1N1	02/03/2019	IRD:Human	USA	California	18-19	A/California/47/2019	
HA	CY229069	Yes	4	1752	H1N1	03/15/2017	IRD:Human	USA	California	16-17	A/California/48/2017	
HA	CY231162	Yes	4	1752	H1N1	03/15/2017	IRD:Human	USA	California	16-17	A/California/48/2017	
HA	MH359870	Yes	4	1752	H1N1	03/12/2018	IRD:Human	USA	California	17-18	A/California/48/2018	
HA	MK772993	Yes	4	1752	H1N1	02/04/2019	IRD:Human	USA	California	18-19	A/California/48/2019	
HA	KT836895	Yes	4	1701	H1N1	01/26/2015	IRD:Human	USA	California	14-15	A/California/49/2015	
HA	MH359878	Yes	4	1752	H1N1	03/13/2018	IRD:Human	USA	California	17-18	A/California/49/2018	
HA	MK772997	Yes	4	1752	H1N1	02/05/2019	IRD:Human	USA	California	18-19	A/California/49/2019	
HA	CY208143	No	4	1701	H1N1	12/29/2015	IRD:Human	USA	California	15-16	A/California/4910/2015	
HA	CY208144	No	4	1701	H1N1	01/19/2016	IRD:Human	USA	California	15-16	A/California/4911/2016	
HA	CY208145	No	4	1701	H1N1	01/19/2016	IRD:Human	USA	California	15-16	A/California/4912/2016	
HA	CY208164	No	4	1701	H1N1	01/24/2016	IRD:Human	USA	California	15-16	A/California/4931/2016	
HA	CY208200	No	4	1701	H1N1	02/10/2016	IRD:Human	USA	California	15-16	A/California/4967/2016	
HA	KX407387	Yes	4	1752	H1N1	02/02/2016	IRD:Human	USA	California	15-16	A/California/50/2016	
HA	MK773002	Yes	4	1752	H1N1	02/05/2019	IRD:Human	USA	California	18-19	A/California/50/2019	
HA	CY208240	No	4	1701	H1N1	02/16/2016	IRD:Human	USA	California	15-16	A/California/5007/2016	
HA	CY208290	No	4	1701	H1N1	02/22/2016	IRD:Human	USA	California	15-16	A/California/5057/2016	
HA	KX407395	Yes	4	1752	H1N1	02/02/2016	IRD:Human	USA	California	15-16	A/California/51/2016	
HA	CY229181	Yes	4	1752	H1N1	02/01/2017	IRD:Human	USA	California	16-17	A/California/51/2017	
HA	CY208424	No	4	1701	H1N1	02/26/2016	IRD:Human	USA	California	15-16	A/California/5191/2016	
HA	CY208425	No	4	1701	H1N1	02/26/2016	IRD:Human	USA	California	15-16	A/California/5192/2016	
HA	CY208426	No	4	1701	H1N1	03/03/2016	IRD:Human	USA	California	15-16	A/California/5193/2016	
HA	CY208427	No	4	1701	H1N1	03/07/2016	IRD:Human	USA	California	15-16	A/California/5194/2016	
HA	KC891325	No	4	1701	H1N1	12/28/2011	IRD:Human	USA	California	11-12	A/California/52/2011	
HA	KX407403	Yes	4	1752	H1N1	02/02/2016	IRD:Human	USA	California	15-16	A/California/52/2016	
HA	MK773010	Yes	4	1752	H1N1	02/07/2019	IRD:Human	USA	California	18-19	A/California/52/2019	
HA	CY209767	No	4	1701	H1N1	02/17/2016	IRD:Human	USA	California	15-16	A/California/5282/2016	
HA	CY209769	No	4	1701	H1N1	03/07/2016	IRD:Human	USA	California	15-16	A/California/5284/2016	
HA	KX407411	Yes	4	1752	H1N1	02/03/2016	IRD:Human	USA	California	15-16	A/California/53/2016	
HA	CY229189	Yes	4	1752	H1N1	02/02/2017	IRD:Human	USA	California	16-17	A/California/53/2017	
HA	MH669947	Yes	4	1752	H1N1	03/15/2018	IRD:Human	USA	California	17-18	A/California/53/2018	
HA	MK855660	Yes	4	1752	H1N1	01/30/2019	IRD:Human	USA	California	18-19	A/California/53/2019	
HA	KT274593	No	4	1701	H1N1	12/19/2013	IRD:Human	USA	California	13-14	A/California/54/2013	
HA	CY236190	Yes	4	1752	H1N1	03/07/2017	IRD:Human	USA	California	16-17	A/California/54/2017	
HA	CY236182	Yes	4	1752	H1N1	03/07/2017	IRD:Human	USA	California	16-17	A/California/54/2017	
HA	MH669955	Yes	4	1752	H1N1	03/17/2018	IRD:Human	USA	California	17-18	A/California/54/2018	
HA	CY210008	No	4	1701	H1N1	03/02/2016	IRD:Human	USA	California	15-16	A/California/5437/2016	
HA	CY210009	No	4	1701	H1N1	03/10/2016	IRD:Human	USA	California	15-16	A/California/5438/2016	
HA	KT836602	Yes	4	1701	H1N1	03/27/2014	IRD:Human	USA	California	13-14	A/California/55/2014	
HA	KX407419	Yes	4	1752	H1N1	02/03/2016	IRD:Human	USA	California	15-16	A/California/55/2016	
HA	CY236206	Yes	4	1752	H1N1	03/29/2017	IRD:Human	USA	California	16-17	A/California/55/2017	
HA	CY236198	Yes	4	1752	H1N1	03/29/2017	IRD:Human	USA	California	16-17	A/California/55/2017	
HA	MH669963	Yes	4	1752	H1N1	04/02/2018	IRD:Human	USA	California	17-18	A/California/55/2018	
HA	KT836870	Yes	4	1701	H1N1	12/29/2014	IRD:Human	USA	California	14-15	A/California/56/2014	
HA	KX407427	Yes	4	1752	H1N1	02/01/2016	IRD:Human	USA	California	15-16	A/California/56/2016	
HA	CY236307	Yes	4	1751	H1N1	04/29/2017	IRD:Human	USA	California	16-17	A/California/56/2017	
HA	MH669971	Yes	4	1752	H1N1	04/02/2018	IRD:Human	USA	California	17-18	A/California/56/2018	
HA	MK855669	Yes	4	1752	H1N1	02/06/2019	IRD:Human	USA	California	18-19	A/California/56/2019	
HA	KX407435	Yes	4	1752	H1N1	02/01/2016	IRD:Human	USA	California	15-16	A/California/57/2016	
HA	CY236299	Yes	4	1752	H1N1	05/11/2017	IRD:Human	USA	California	16-17	A/California/57/2017	
HA	MH669979	Yes	4	1752	H1N1	04/02/2018	IRD:Human	USA	California	17-18	A/California/57/2018	
HA	KX407507	Yes	4	1752	H1N1	02/28/2016	IRD:Human	USA	California	15-16	A/California/59/2016	
HA	MK855677	Yes	4	1752	H1N1	02/10/2019	IRD:Human	USA	California	18-19	A/California/59/2019	
HA	KT274363	No	4	1701	H1N1	12/26/2013	IRD:Human	USA	California	13-14	A/California/60/2013	
HA	CY242509	Yes	4	1752	H1N1	07/18/2017	IRD:Human	USA	California	-N/A-	A/California/61/2017	
HA	MK855685	Yes	4	1752	H1N1	02/11/2019	IRD:Human	USA	California	18-19	A/California/61/2019	
HA	CY242517	Yes	4	1752	H1N1	07/23/2017	IRD:Human	USA	California	-N/A-	A/California/62/2017	
HA	MK855693	Yes	4	1752	H1N1	02/11/2019	IRD:Human	USA	California	18-19	A/California/62/2019	
HA	MK855701	Yes	4	1752	H1N1	02/13/2019	IRD:Human	USA	California	18-19	A/California/63/2019	
HA	MK855709	Yes	4	1752	H1N1	02/13/2019	IRD:Human	USA	California	18-19	A/California/64/2019	
HA	MK364336	Yes	4	1752	H1N1	10/12/2018	IRD:Human	USA	California	18-19	A/California/65/2018	
HA	MK855717	Yes	4	1752	H1N1	02/13/2019	IRD:Human	USA	California	18-19	A/California/65/2019	
HA	CY244782	Yes	4	1752	H1N1	08/04/2017	IRD:Human	USA	California	-N/A-	A/California/66/2017	
HA	MK364384	Yes	4	1752	H1N1	10/13/2018	IRD:Human	USA	California	18-19	A/California/66/2018	
HA	MK855725	Yes	4	1752	H1N1	02/15/2019	IRD:Human	USA	California	18-19	A/California/66/2019	
HA	MK556913	Yes	4	1755	H1N1	10/21/2018	IRD:Human	USA	California	18-19	A/California/67/2018	
HA	MK364416	Yes	4	1754	H1N1	10/21/2018	IRD:Human	USA	California	18-19	A/California/67/2018	
HA	MK855733	Yes	4	1752	H1N1	02/15/2019	IRD:Human	USA	California	18-19	A/California/67/2019	
HA	MH885176	No	4	1701	H1N1	01/29/2018	IRD:Human	USA	California	17-18	A/California/6762/2018	
HA	KX409843	Yes	4	1752	H1N1	02/11/2016	IRD:Human	USA	California	15-16	A/California/68/2016	
HA	MK556917	Yes	4	1752	H1N1	10/27/2018	IRD:Human	USA	California	18-19	A/California/68/2018	
HA	MK364344	Yes	4	1752	H1N1	10/27/2018	IRD:Human	USA	California	18-19	A/California/68/2018	
HA	CY245510	Yes	4	1752	H1N1	08/16/2017	IRD:Human	USA	California	-N/A-	A/California/69/2017	
HA	MK556929	Yes	4	1752	H1N1	10/29/2018	IRD:Human	USA	California	18-19	A/California/69/2018	
HA	MK364280	Yes	4	1752	H1N1	10/29/2018	IRD:Human	USA	California	18-19	A/California/69/2018	
HA	MN596845	Yes	4	1752	H1N1	2009	IRD:Human	USA	California	-N/A-	A/California/7/2009	
HA	CY245502	Yes	4	1752	H1N1	08/17/2017	IRD:Human	USA	California	-N/A-	A/California/70/2017	
HA	MK364408	Yes	4	1752	H1N1	10/30/2018	IRD:Human	USA	California	18-19	A/California/70/2018	
HA	MK855741	Yes	4	1752	H1N1	02/21/2019	IRD:Human	USA	California	18-19	A/California/70/2019	
HA	KX409851	Yes	4	1752	H1N1	02/18/2016	IRD:Human	USA	California	15-16	A/California/71/2016	
HA	KX409859	Yes	4	1752	H1N1	02/15/2016	IRD:Human	USA	California	15-16	A/California/72/2016	
HA	MK364328	Yes	4	1752	H1N1	11/05/2018	IRD:Human	USA	California	18-19	A/California/72/2018	
HA	CY245516	No	4	1747	H1N1	08/23/2017	IRD:Human	USA	California	-N/A-	A/California/73/2017	
HA	MK399138	Yes	4	1752	H1N1	10/13/2018	IRD:Human	USA	California	18-19	A/California/73/2018	
HA	MK556937	Yes	4	1752	H1N1	10/13/2018	IRD:Human	USA	California	18-19	A/California/73/2018	
HA	MK502191	No	4	1701	H1N1	06/08/2018	IRD:Human	USA	California	-N/A-	A/California/7331/2018	
HA	CY245494	Yes	4	1752	H1N1	08/29/2017	IRD:Human	USA	California	-N/A-	A/California/74/2017	
HA	MK855749	Yes	4	1752	H1N1	02/24/2019	IRD:Human	USA	California	18-19	A/California/74/2019	
HA	MK855757	Yes	4	1752	H1N1	02/28/2019	IRD:Human	USA	California	18-19	A/California/75/2019	
HA	MK271170	Yes	4	1701	H1N1	10/17/2018	IRD:Human	USA	California	18-19	A/California/7500/2018	
HA	MK399184	Yes	4	1752	H1N1	10/31/2018	IRD:Human	USA	California	18-19	A/California/76/2018	
HA	MN371624	Yes	4	1752	H1N1	10/31/2018	IRD:Human	USA	California	18-19	A/California/76/2018	
HA	MK556945	Yes	4	1752	H1N1	10/31/2018	IRD:Human	USA	California	18-19	A/California/76/2018	
HA	MK635574	No	4	1701	H1N1	12/19/2018	IRD:Human	USA	California	18-19	A/California/7673/2018	
HA	MK635575	No	4	1701	H1N1	12/19/2018	IRD:Human	USA	California	18-19	A/California/7674/2018	
HA	KX409939	Yes	4	1752	H1N1	02/09/2016	IRD:Human	USA	California	15-16	A/California/77/2016	
HA	MK855765	Yes	4	1752	H1N1	03/01/2019	IRD:Human	USA	California	18-19	A/California/77/2019	
HA	KX409947	Yes	4	1752	H1N1	02/08/2016	IRD:Human	USA	California	15-16	A/California/78/2016	
HA	MK556953	Yes	4	1752	H1N1	11/03/2018	IRD:Human	USA	California	18-19	A/California/78/2018	
HA	MK399224	Yes	4	1752	H1N1	11/03/2018	IRD:Human	USA	California	18-19	A/California/78/2018	
HA	MK576211	No	4	1701	H1N1	01/07/2019	IRD:Human	USA	California	18-19	A/California/7810/2019	
HA	MK576212	No	4	1701	H1N1	01/07/2019	IRD:Human	USA	California	18-19	A/California/7811/2019	
HA	MK576213	No	4	1701	H1N1	01/07/2019	IRD:Human	USA	California	18-19	A/California/7812/2019	
HA	MK576214	No	4	1701	H1N1	01/07/2019	IRD:Human	USA	California	18-19	A/California/7813/2019	
HA	MK576215	No	4	1701	H1N1	01/10/2019	IRD:Human	USA	California	18-19	A/California/7814/2019	
HA	MK399168	No	4	1752	H1N1	11/04/2018	IRD:Human	USA	California	18-19	A/California/79/2018	
HA	MK743218	Yes	4	1701	H1N1	01/16/2019	IRD:Human	USA	California	18-19	A/California/7959/2019	
HA	KT836680	Yes	4	1701	H1N1	03/18/2015	IRD:Human	USA	California	14-15	A/California/80/2015	
HA	MK399255	No	4	1752	H1N1	11/05/2018	IRD:Human	USA	California	18-19	A/California/80/2018	
HA	MK399216	Yes	4	1752	H1N1	11/13/2018	IRD:Human	USA	California	18-19	A/California/81/2018	
HA	MK399153	No	4	1752	H1N1	11/16/2018	IRD:Human	USA	California	18-19	A/California/82/2018	
HA	KX409955	Yes	4	1752	H1N1	02/17/2016	IRD:Human	USA	California	15-16	A/California/83/2016	
HA	MK855773	Yes	4	1752	H1N1	03/02/2019	IRD:Human	USA	California	18-19	A/California/83/2019	
HA	KX409963	Yes	4	1752	H1N1	02/18/2016	IRD:Human	USA	California	15-16	A/California/84/2016	
HA	MK855781	Yes	4	1752	H1N1	03/03/2019	IRD:Human	USA	California	18-19	A/California/84/2019	
HA	KX409971	Yes	4	1752	H1N1	02/16/2016	IRD:Human	USA	California	15-16	A/California/85/2016	
HA	MK626101	Yes	4	1752	H1N1	11/20/2018	IRD:Human	USA	California	18-19	A/California/85/2018	
HA	MK855788	Yes	4	1752	H1N1	03/04/2019	IRD:Human	USA	California	18-19	A/California/85/2019	
HA	KX409979	Yes	4	1752	H1N1	02/19/2016	IRD:Human	USA	California	15-16	A/California/86/2016	
HA	MK999482	Yes	4	1752	H1N1	01/03/2019	IRD:Human	USA	California	18-19	A/California/86/2019	
HA	KX409987	Yes	4	1752	H1N1	02/23/2016	IRD:Human	USA	California	15-16	A/California/87/2016	
HA	MK475478	Yes	4	1752	H1N1	11/21/2018	IRD:Human	USA	California	18-19	A/California/87/2018	
HA	KU509887	Yes	4	1701	H1N1	09/27/2015	IRD:Human	USA	California	-N/A-	A/California/88/2015	
HA	MK475470	Yes	4	1752	H1N1	11/21/2018	IRD:Human	USA	California	18-19	A/California/88/2018	
HA	KX914988	Yes	4	1752	H1N1	02/14/2016	IRD:Human	USA	California	15-16	A/California/89/2016	
HA	MK626109	Yes	4	1752	H1N1	11/22/2018	IRD:Human	USA	California	18-19	A/California/89/2018	
HA	KX004341	Yes	4	1752	H1N1	09/12/2015	IRD:Human	USA	California	-N/A-	A/California/90/2015	
HA	KU509895	Yes	4	1701	H1N1	09/12/2015	IRD:Human	USA	California	-N/A-	A/California/90/2015	
HA	KX409995	Yes	4	1752	H1N1	01/24/2016	IRD:Human	USA	California	15-16	A/California/90/2016	
HA	MK626117	Yes	4	1752	H1N1	11/22/2018	IRD:Human	USA	California	18-19	A/California/90/2018	
HA	MK999490	Yes	4	1752	H1N1	03/05/2019	IRD:Human	USA	California	18-19	A/California/90/2019	
HA	MN169128	No	4	1701	H1N1	03/14/2019	IRD:Human	USA	California	18-19	A/California/9022/2019	
HA	KX410003	Yes	4	1753	H1N1	02/15/2016	IRD:Human	USA	California	15-16	A/California/91/2016	
HA	MK626125	Yes	4	1752	H1N1	11/24/2018	IRD:Human	USA	California	18-19	A/California/91/2018	
HA	KT836892	Yes	4	1701	H1N1	10/08/2014	IRD:Human	USA	California	14-15	A/California/92/2014	
HA	MN422940	Yes	4	1752	H1N1	11/28/2018	IRD:Human	USA	California	18-19	A/California/92/2018	
HA	MK475253	Yes	4	1752	H1N1	11/28/2018	IRD:Human	USA	California	18-19	A/California/92/2018	
HA	MK626133	Yes	4	1752	H1N1	11/28/2018	IRD:Human	USA	California	18-19	A/California/93/2018	
HA	MK626141	Yes	4	1752	H1N1	11/28/2018	IRD:Human	USA	California	18-19	A/California/94/2018	
HA	MN073990	No	4	1701	H1N1	04/08/2019	IRD:Human	USA	California	18-19	A/California/9462/2019	
HA	MK999498	Yes	4	1752	H1N1	03/18/2019	IRD:Human	USA	California	18-19	A/California/95/2019	
HA	MK999506	Yes	4	1752	H1N1	02/06/2019	IRD:Human	USA	California	18-19	A/California/96/2019	
HA	KX411259	Yes	4	1752	H1N1	03/07/2016	IRD:Human	USA	California	15-16	A/California/97/2016	
HA	MK626149	Yes	4	1752	H1N1	11/28/2018	IRD:Human	USA	California	18-19	A/California/97/2018	
HA	MK999514	Yes	4	1752	H1N1	02/18/2019	IRD:Human	USA	California	18-19	A/California/97/2019	
HA	MK626157	Yes	4	1752	H1N1	12/01/2018	IRD:Human	USA	California	18-19	A/California/98/2018	
HA	KX411267	Yes	4	1752	H1N1	03/25/2016	IRD:Human	USA	California	15-16	A/California/99/2016	
HA	KY115782	Yes	4	1752	H1N1	03/25/2016	IRD:Human	USA	California	15-16	A/California/99/2016	
HA	MK626165	Yes	4	1753	H1N1	12/06/2018	IRD:Human	USA	California	18-19	A/California/99/2018	
HA	MH701124	Yes	4	1752	H1N1	03/14/2018	IRD:Human	USA	California	17-18	A/California/BRD12604N/2018	
HA	MH701180	Yes	4	1752	H1N1	01/04/2018	IRD:Human	USA	California	17-18	A/California/BRD41808N/2018	
HA	MH701188	Yes	4	1750	H1N1	01/30/2018	IRD:Human	USA	California	17-18	A/California/BRD41857N/2018	
HA	MH701196	Yes	4	1752	H1N1	02/02/2018	IRD:Human	USA	California	17-18	A/California/BRD41866N/2018	
HA	MH701204	Yes	4	1752	H1N1	02/04/2018	IRD:Human	USA	California	17-18	A/California/BRD41871N/2018	
HA	MH701212	Yes	4	1752	H1N1	02/21/2018	IRD:Human	USA	California	17-18	A/California/BRD41929N/2018	
HA	MH701220	Yes	4	1752	H1N1	03/12/2018	IRD:Human	USA	California	17-18	A/California/BRD41984N/2018	
HA	MH701228	Yes	4	1752	H1N1	03/16/2018	IRD:Human	USA	California	17-18	A/California/BRD42001N/2018	
HA	MH701236	Yes	4	1752	H1N1	03/19/2018	IRD:Human	USA	California	17-18	A/California/BRD42006N/2018	
HA	MH701252	Yes	4	1752	H1N1	01/25/2018	IRD:Human	USA	California	17-18	A/California/BRD80970N/2018	
HA	MH701372	Yes	4	1752	H1N1	02/20/2018	IRD:Human	USA	California	17-18	A/California/MAP4223A/2018	
HA	MK899026	Yes	4	1752	H1N1	03/08/2019	IRD:Human	USA	California	18-19	A/California/NHRC-OID_28781/2019	
HA	MK633033	Yes	4	1750	H1N1	01/08/2019	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BOX-ILI-0006/2019	
HA	MK633041	Yes	4	1752	H1N1	01/21/2019	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BOX-ILI-0007/2019	
HA	MK633049	Yes	4	1752	H1N1	01/22/2019	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BOX-ILI-0009/2019	
HA	MK633057	Yes	4	1752	H1N1	01/25/2019	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BOX-ILI-0012/2019	
HA	MK633065	Yes	4	1752	H1N1	11/20/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD12620N/2018	
HA	MK633073	Yes	4	1752	H1N1	12/04/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD12622N/2018	
HA	MK633081	Yes	4	1752	H1N1	12/11/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD12627N/2018	
HA	MK633089	Yes	4	1752	H1N1	12/18/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD12629N/2018	
HA	MK633097	Yes	4	1752	H1N1	12/07/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD21747N/2018	
HA	MK633105	Yes	4	1752	H1N1	12/13/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD21753N/2018	
HA	MK633113	Yes	4	1752	H1N1	12/24/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD21762N/2018	
HA	MK633121	Yes	4	1750	H1N1	12/31/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD21764N/2018	
HA	MK898538	No	4	1750	H1N1	01/07/2019	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD21767N/2019	
HA	MK899034	Yes	4	1752	H1N1	01/21/2019	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD21777N/2019	
HA	MK633129	Yes	4	1752	H1N1	10/28/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD42127N/2018	
HA	MK633137	Yes	4	1752	H1N1	11/16/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD42142N/2018	
HA	MK633145	Yes	4	1750	H1N1	11/16/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD42143N/2018	
HA	MK633153	Yes	4	1752	H1N1	11/17/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD42144N/2018	
HA	MK898719	No	4	1752	H1N1	11/23/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD42147N/2018	
HA	MK633161	Yes	4	1752	H1N1	11/28/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD42151N/2018	
HA	MK633169	Yes	4	1752	H1N1	12/01/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD42156N/2018	
HA	MK633177	Yes	4	1752	H1N1	12/05/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD42161N/2018	
HA	MK633185	Yes	4	1752	H1N1	12/09/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD42167N/2018	
HA	MK633193	Yes	4	1752	H1N1	12/11/2018	IRD:Human	USA	California	18-19	A/California/NHRC-OID_BRD42175N/2018	
