"","Var1","Freq","site"
"4144","2020-06-27",1,"18"
"4145","2020-06-28",1,"18"
"4146","2020-06-29",15,"18"
"4147","2020-06-30",5,"18"
"4148","2020-07",8,"18"
"4149","2020-07-01",9,"18"
"4150","2020-07-02",9,"18"
"4151","2020-07-03",16,"18"
"4152","2020-07-04",5,"18"
"4153","2020-07-05",2,"18"
"4154","2020-07-07",4,"18"
"4155","2020-07-08",3,"18"
"4156","2020-07-09",2,"18"
"4157","2020-07-10",7,"18"
"4158","2020-07-11",5,"18"
"4159","2020-07-13",5,"18"
"4160","2020-07-14",4,"18"
"4161","2020-07-15",9,"18"
"4162","2020-07-16",5,"18"
"4163","2020-07-17",4,"18"
"4164","2020-07-18",6,"18"
"4165","2020-07-19",1,"18"
"4166","2020-07-20",11,"18"
"4167","2020-07-21",1,"18"
"4168","2020-07-22",5,"18"
"4169","2020-07-23",2,"18"
"4170","2020-07-24",4,"18"
"4171","2020-07-25",2,"18"
"4172","2020-07-26",3,"18"
"4173","2020-07-27",2,"18"
"4174","2020-07-28",1,"18"
"4175","2020-07-29",1,"18"
"4176","2020-07-30",4,"18"
"4177","2020-07-31",6,"18"
"4178","2020-08",6,"18"
"4179","2020-08-01",2,"18"
"4180","2020-08-02",7,"18"
"4181","2020-08-03",6,"18"
"4182","2020-08-04",16,"18"
"4183","2020-08-05",12,"18"
"4184","2020-08-06",11,"18"
"4185","2020-08-07",4,"18"
"4186","2020-08-08",5,"18"
"4187","2020-08-09",5,"18"
"4188","2020-08-10",17,"18"
"4189","2020-08-11",8,"18"
"4190","2020-08-12",13,"18"
"4191","2020-08-13",13,"18"
"4192","2020-08-14",17,"18"
"4193","2020-08-15",12,"18"
"4194","2020-08-16",12,"18"
"4195","2020-08-17",35,"18"
"4196","2020-08-18",31,"18"
"4197","2020-08-19",21,"18"
"4198","2020-08-20",42,"18"
"4199","2020-08-21",34,"18"
"4200","2020-08-22",7,"18"
"4201","2020-08-23",4,"18"
"4202","2020-08-24",35,"18"
"4203","2020-08-25",27,"18"
"4204","2020-08-26",47,"18"
"4205","2020-08-27",52,"18"
"4206","2020-08-28",34,"18"
"4207","2020-08-29",47,"18"
"4208","2020-08-30",49,"18"
"4209","2020-08-31",60,"18"
"4210","2020-09",3,"18"
"4211","2020-09-01",68,"18"
"4212","2020-09-02",50,"18"
"4213","2020-09-03",59,"18"
"4214","2020-09-04",41,"18"
"4215","2020-09-05",51,"18"
"4216","2020-09-06",28,"18"
"4217","2020-09-07",92,"18"
"4218","2020-09-08",65,"18"
"4219","2020-09-09",181,"18"
"4220","2020-09-10",208,"18"
"4221","2020-09-11",59,"18"
"4222","2020-09-12",35,"18"
"4223","2020-09-13",36,"18"
"4224","2020-09-14",104,"18"
"4225","2020-09-15",74,"18"
"4226","2020-09-16",262,"18"
"4227","2020-09-17",143,"18"
"4228","2020-09-18",144,"18"
"4229","2020-09-19",104,"18"
"4230","2020-09-20",119,"18"
"4231","2020-09-21",203,"18"
"4232","2020-09-22",217,"18"
"4233","2020-09-23",164,"18"
"4234","2020-09-24",464,"18"
"4235","2020-09-25",233,"18"
"4236","2020-09-26",85,"18"
"4237","2020-09-27",220,"18"
"4238","2020-09-28",86,"18"
"4239","2020-09-29",149,"18"
"4240","2020-09-30",134,"18"
"4241","2020-10",23,"18"
"4242","2020-10-01",431,"18"
"4243","2020-10-02",189,"18"
"4244","2020-10-03",187,"18"
"4245","2020-10-04",99,"18"
"4246","2020-10-05",427,"18"
"4247","2020-10-06",390,"18"
"4248","2020-10-07",348,"18"
"4249","2020-10-08",306,"18"
"4250","2020-10-09",276,"18"
"4251","2020-10-10",129,"18"
"4252","2020-10-11",161,"18"
"4253","2020-10-12",507,"18"
"4254","2020-10-13",216,"18"
"4255","2020-10-14",358,"18"
"4256","2020-10-15",477,"18"
"4257","2020-10-16",287,"18"
"4258","2020-10-17",311,"18"
"4259","2020-10-18",149,"18"
"4260","2020-10-19",354,"18"
"4261","2020-10-20",532,"18"
"4262","2020-10-21",679,"18"
"4263","2020-10-22",713,"18"
"4264","2020-10-23",252,"18"
"4265","2020-10-24",316,"18"
"4266","2020-10-25",176,"18"
"4267","2020-10-26",660,"18"
"4268","2020-10-27",404,"18"
"4269","2020-10-28",179,"18"
"4270","2020-10-29",350,"18"
"4271","2020-10-30",491,"18"
"4272","2020-10-31",209,"18"
"4273","2020-11",84,"18"
"4274","2020-11-01",652,"18"
"4275","2020-11-02",994,"18"
"4276","2020-11-03",444,"18"
"4277","2020-11-04",675,"18"
"4278","2020-11-05",509,"18"
"4279","2020-11-06",408,"18"
"4280","2020-11-07",486,"18"
"4281","2020-11-08",717,"18"
"4282","2020-11-09",553,"18"
"4283","2020-11-10",406,"18"
"4284","2020-11-11",744,"18"
"4285","2020-11-12",650,"18"
"4286","2020-11-13",583,"18"
"4287","2020-11-14",856,"18"
"4288","2020-11-15",325,"18"
"4289","2020-11-16",264,"18"
"4290","2020-11-17",375,"18"
"4291","2020-11-18",781,"18"
"4292","2020-11-19",208,"18"
"4293","2020-11-20",489,"18"
"4294","2020-11-21",367,"18"
"4295","2020-11-22",505,"18"
"4296","2020-11-23",618,"18"
"4297","2020-11-24",279,"18"
"4298","2020-11-25",386,"18"
"4299","2020-11-26",309,"18"
"4300","2020-11-27",343,"18"
"4301","2020-11-28",171,"18"
"4302","2020-11-29",165,"18"
"4303","2020-11-30",409,"18"
"4304","2020-12",60,"18"
"4305","2020-12-01",313,"18"
"4306","2020-12-02",317,"18"
"4307","2020-12-03",373,"18"
"4308","2020-12-04",279,"18"
"4309","2020-12-05",255,"18"
"4310","2020-12-06",421,"18"
"4311","2020-12-07",764,"18"
"4312","2020-12-08",420,"18"
"4313","2020-12-09",468,"18"
"4314","2020-12-10",722,"18"
"4315","2020-12-11",735,"18"
"4316","2020-12-12",450,"18"
"4317","2020-12-13",402,"18"
"4318","2020-12-14",1136,"18"
"4319","2020-12-15",582,"18"
"4320","2020-12-16",610,"18"
"4321","2020-12-17",613,"18"
"4322","2020-12-18",541,"18"
"4323","2020-12-19",481,"18"
"4324","2020-12-20",500,"18"
"4325","2020-12-21",914,"18"
"4326","2020-12-22",456,"18"
"4327","2020-12-23",350,"18"
"4328","2020-12-24",346,"18"
"4329","2020-12-25",163,"18"
"4330","2020-12-26",341,"18"
"4331","2020-12-27",480,"18"
"4332","2020-12-28",686,"18"
"4333","2020-12-29",571,"18"
"4334","2020-12-30",400,"18"
"4335","2020-12-31",376,"18"
"4336","2021",562,"18"
"4337","2021-01",270,"18"
"4338","2021-01-01",194,"18"
"4339","2021-01-02",403,"18"
"4340","2021-01-03",442,"18"
"4341","2021-01-04",902,"18"
"4342","2021-01-05",630,"18"
"4343","2021-01-06",438,"18"
"4344","2021-01-07",318,"18"
"4345","2021-01-08",387,"18"
"4346","2021-01-09",435,"18"
"4347","2021-01-10",348,"18"
"4348","2021-01-11",929,"18"
"4349","2021-01-12",706,"18"
"4350","2021-01-13",598,"18"
"4351","2021-01-14",584,"18"
"4352","2021-01-15",596,"18"
"4353","2021-01-16",351,"18"
"4354","2021-01-17",337,"18"
"4355","2021-01-18",949,"18"
"4356","2021-01-19",561,"18"
"4357","2021-01-20",528,"18"
"4358","2021-01-21",433,"18"
"4359","2021-01-22",506,"18"
"4360","2021-01-23",356,"18"
"4361","2021-01-24",294,"18"
"4362","2021-01-25",1341,"18"
"4363","2021-01-26",832,"18"
"4364","2021-01-27",680,"18"
"4365","2021-01-28",656,"18"
"4366","2021-01-29",698,"18"
"4367","2021-01-30",471,"18"
"4368","2021-01-31",251,"18"
"4369","2021-02",666,"18"
"4370","2021-02-01",858,"18"
"4371","2021-02-02",673,"18"
"4372","2021-02-03",551,"18"
"4373","2021-02-04",538,"18"
"4374","2021-02-05",469,"18"
"4375","2021-02-06",299,"18"
"4376","2021-02-07",278,"18"
"4377","2021-02-08",789,"18"
"4378","2021-02-09",690,"18"
"4379","2021-02-10",740,"18"
"4380","2021-02-11",529,"18"
"4381","2021-02-12",578,"18"
"4382","2021-02-13",296,"18"
"4383","2021-02-14",244,"18"
"4384","2021-02-15",927,"18"
"4385","2021-02-16",742,"18"
"4386","2021-02-17",688,"18"
"4387","2021-02-18",553,"18"
"4388","2021-02-19",642,"18"
"4389","2021-02-20",403,"18"
"4390","2021-02-21",274,"18"
"4391","2021-02-22",1000,"18"
"4392","2021-02-23",692,"18"
"4393","2021-02-24",695,"18"
"4394","2021-02-25",671,"18"
"4395","2021-02-26",617,"18"
"4396","2021-02-27",389,"18"
"4397","2021-02-28",264,"18"
"4398","2021-03",1213,"18"
"4399","2021-03-01",815,"18"
"4400","2021-03-02",797,"18"
"4401","2021-03-03",600,"18"
"4402","2021-03-04",520,"18"
"4403","2021-03-05",556,"18"
"4404","2021-03-06",233,"18"
"4405","2021-03-07",224,"18"
"4406","2021-03-08",718,"18"
"4407","2021-03-09",665,"18"
"4408","2021-03-10",602,"18"
"4409","2021-03-11",523,"18"
"4410","2021-03-12",515,"18"
"4411","2021-03-13",292,"18"
"4412","2021-03-14",324,"18"
"4413","2021-03-15",947,"18"
"4414","2021-03-16",855,"18"
"4415","2021-03-17",583,"18"
"4416","2021-03-18",554,"18"
"4417","2021-03-19",568,"18"
"4418","2021-03-20",355,"18"
"4419","2021-03-21",515,"18"
"4420","2021-03-22",907,"18"
"4421","2021-03-23",683,"18"
"4422","2021-03-24",669,"18"
"4423","2021-03-25",636,"18"
"4424","2021-03-26",583,"18"
"4425","2021-03-27",369,"18"
"4426","2021-03-28",289,"18"
"4427","2021-03-29",932,"18"
"4428","2021-03-30",756,"18"
"4429","2021-03-31",648,"18"
"4430","2021-04",1690,"18"
"4431","2021-04-01",658,"18"
"4432","2021-04-02",485,"18"
"4433","2021-04-03",361,"18"
"4434","2021-04-04",370,"18"
"4435","2021-04-05",954,"18"
"4436","2021-04-06",798,"18"
"4437","2021-04-07",857,"18"
"4438","2021-04-08",777,"18"
"4439","2021-04-09",780,"18"
"4440","2021-04-10",521,"18"
"4441","2021-04-11",399,"18"
"4442","2021-04-12",1029,"18"
"4443","2021-04-13",838,"18"
"4444","2021-04-14",884,"18"
"4445","2021-04-15",796,"18"
"4446","2021-04-16",658,"18"
"4447","2021-04-17",463,"18"
"4448","2021-04-18",432,"18"
"4449","2021-04-19",1015,"18"
"4450","2021-04-20",827,"18"
"4451","2021-04-21",709,"18"
"4452","2021-04-22",736,"18"
"4453","2021-04-23",672,"18"
"4454","2021-04-24",410,"18"
"4455","2021-04-25",469,"18"
"4456","2021-04-26",1055,"18"
"4457","2021-04-27",893,"18"
"4458","2021-04-28",663,"18"
"4459","2021-04-29",648,"18"
"4460","2021-04-30",636,"18"
"4461","2021-05",499,"18"
"4462","2021-05-01",406,"18"
"4463","2021-05-02",363,"18"
"4464","2021-05-03",938,"18"
"4465","2021-05-04",690,"18"
"4466","2021-05-05",721,"18"
"4467","2021-05-06",525,"18"
"4468","2021-05-07",477,"18"
"4469","2021-05-08",299,"18"
"4470","2021-05-09",303,"18"
"4471","2021-05-10",881,"18"
"4472","2021-05-11",626,"18"
"4473","2021-05-12",549,"18"
"4474","2021-05-13",437,"18"
"4475","2021-05-14",337,"18"
"4476","2021-05-15",246,"18"
"4477","2021-05-16",309,"18"
"4478","2021-05-17",770,"18"
"4479","2021-05-18",507,"18"
"4480","2021-05-19",456,"18"
"4481","2021-05-20",367,"18"
"4482","2021-05-21",289,"18"
"4483","2021-05-22",151,"18"
"4484","2021-05-23",112,"18"
"4485","2021-05-24",373,"18"
"4486","2021-05-25",389,"18"
"4487","2021-05-26",285,"18"
"4488","2021-05-27",249,"18"
"4489","2021-05-28",146,"18"
"4490","2021-05-29",66,"18"
"4491","2021-05-30",54,"18"
"4492","2021-05-31",47,"18"
"4493","2021-06-01",72,"18"
"4494","2021-06-02",25,"18"
"4495","2021-06-03",19,"18"
"4496","2021-06-04",28,"18"
"4497","2021-06-05",4,"18"
"4498","2021-06-06",7,"18"
"4499","2021-06-07",9,"18"
"4500","2021-06-08",2,"18"
"4501","1978-06-28",1,"1176"
"4502","2020",8,"1176"
"4503","2020-01-01",1,"1176"
"4504","2020-03",1,"1176"
"4505","2020-03-05",1,"1176"
"4506","2020-03-09",6,"1176"
"4507","2020-03-15",1,"1176"
"4508","2020-03-16",4,"1176"
"4509","2020-03-17",5,"1176"
"4510","2020-03-18",6,"1176"
"4511","2020-03-19",10,"1176"
"4512","2020-03-20",21,"1176"
"4513","2020-03-21",5,"1176"
"4514","2020-03-22",9,"1176"
"4515","2020-03-23",24,"1176"
"4516","2020-03-24",19,"1176"
"4517","2020-03-25",9,"1176"
"4518","2020-03-26",12,"1176"
"4519","2020-03-27",9,"1176"
"4520","2020-03-28",6,"1176"
"4521","2020-03-29",4,"1176"
"4522","2020-03-30",17,"1176"
"4523","2020-03-31",12,"1176"
"4524","2020-04-01",14,"1176"
"4525","2020-04-02",19,"1176"
"4526","2020-04-03",17,"1176"
"4527","2020-04-04",7,"1176"
"4528","2020-04-05",4,"1176"
"4529","2020-04-06",19,"1176"
"4530","2020-04-07",9,"1176"
"4531","2020-04-08",13,"1176"
"4532","2020-04-09",12,"1176"
"4533","2020-04-10",5,"1176"
"4534","2020-04-11",4,"1176"
"4535","2020-04-12",3,"1176"
"4536","2020-04-13",11,"1176"
"4537","2020-04-14",28,"1176"
"4538","2020-04-15",22,"1176"
"4539","2020-04-16",19,"1176"
"4540","2020-04-17",19,"1176"
"4541","2020-04-18",19,"1176"
"4542","2020-04-19",8,"1176"
"4543","2020-04-20",15,"1176"
"4544","2020-04-21",7,"1176"
"4545","2020-04-22",27,"1176"
"4546","2020-04-23",20,"1176"
"4547","2020-04-24",16,"1176"
"4548","2020-04-25",20,"1176"
"4549","2020-04-26",6,"1176"
"4550","2020-04-27",7,"1176"
"4551","2020-04-28",11,"1176"
"4552","2020-04-29",12,"1176"
"4553","2020-04-30",12,"1176"
"4554","2020-05-01",8,"1176"
"4555","2020-05-02",3,"1176"
"4556","2020-05-03",4,"1176"
"4557","2020-05-04",8,"1176"
"4558","2020-05-05",12,"1176"
"4559","2020-05-06",5,"1176"
"4560","2020-05-07",3,"1176"
"4561","2020-05-08",3,"1176"
"4562","2020-05-09",4,"1176"
"4563","2020-05-10",2,"1176"
"4564","2020-05-11",2,"1176"
"4565","2020-05-12",10,"1176"
"4566","2020-05-13",4,"1176"
"4567","2020-05-14",6,"1176"
"4568","2020-05-15",3,"1176"
"4569","2020-05-16",1,"1176"
"4570","2020-05-17",6,"1176"
"4571","2020-05-18",2,"1176"
"4572","2020-05-19",3,"1176"
"4573","2020-05-20",1,"1176"
"4574","2020-05-21",6,"1176"
"4575","2020-05-22",1,"1176"
"4576","2020-05-23",2,"1176"
"4577","2020-05-24",3,"1176"
"4578","2020-05-25",5,"1176"
"4579","2020-05-26",1,"1176"
"4580","2020-05-27",3,"1176"
"4581","2020-05-28",4,"1176"
"4582","2020-05-29",2,"1176"
"4583","2020-05-30",3,"1176"
"4584","2020-05-31",1,"1176"
"4585","2020-06",1,"1176"
"4586","2020-06-01",10,"1176"
"4587","2020-06-02",8,"1176"
"4588","2020-06-03",3,"1176"
"4589","2020-06-04",1,"1176"
"4590","2020-06-06",4,"1176"
"4591","2020-06-07",4,"1176"
"4592","2020-06-08",1,"1176"
"4593","2020-06-09",5,"1176"
"4594","2020-06-10",6,"1176"
"4595","2020-06-11",10,"1176"
"4596","2020-06-12",4,"1176"
"4597","2020-06-13",4,"1176"
"4598","2020-06-14",4,"1176"
"4599","2020-06-15",6,"1176"
"4600","2020-06-16",6,"1176"
"4601","2020-06-17",8,"1176"
"4602","2020-06-18",7,"1176"
"4603","2020-06-19",2,"1176"
"4604","2020-06-20",8,"1176"
"4605","2020-06-21",2,"1176"
"4606","2020-06-22",10,"1176"
"4607","2020-06-23",6,"1176"
"4608","2020-06-24",7,"1176"
"4609","2020-06-25",7,"1176"
"4610","2020-06-26",6,"1176"
"4611","2020-06-27",6,"1176"
"4612","2020-06-29",4,"1176"
"4613","2020-06-30",10,"1176"
"4614","2020-07",2,"1176"
"4615","2020-07-01",15,"1176"
"4616","2020-07-02",19,"1176"
"4617","2020-07-03",6,"1176"
"4618","2020-07-04",9,"1176"
"4619","2020-07-05",4,"1176"
"4620","2020-07-06",10,"1176"
"4621","2020-07-07",3,"1176"
"4622","2020-07-08",4,"1176"
"4623","2020-07-09",8,"1176"
"4624","2020-07-10",8,"1176"
"4625","2020-07-11",5,"1176"
"4626","2020-07-12",2,"1176"
"4627","2020-07-13",5,"1176"
"4628","2020-07-14",5,"1176"
"4629","2020-07-15",4,"1176"
"4630","2020-07-16",2,"1176"
"4631","2020-07-17",3,"1176"
"4632","2020-07-18",2,"1176"
"4633","2020-07-19",2,"1176"
"4634","2020-07-20",6,"1176"
"4635","2020-07-21",4,"1176"
"4636","2020-07-22",8,"1176"
"4637","2020-07-23",6,"1176"
"4638","2020-07-24",4,"1176"
"4639","2020-07-25",3,"1176"
"4640","2020-07-27",1,"1176"
"4641","2020-07-28",6,"1176"
"4642","2020-07-29",4,"1176"
"4643","2020-07-31",8,"1176"
"4644","2020-08-01",4,"1176"
"4645","2020-08-02",2,"1176"
"4646","2020-08-03",5,"1176"
"4647","2020-08-04",3,"1176"
"4648","2020-08-05",3,"1176"
"4649","2020-08-06",2,"1176"
"4650","2020-08-07",8,"1176"
"4651","2020-08-08",5,"1176"
"4652","2020-08-09",3,"1176"
"4653","2020-08-10",12,"1176"
"4654","2020-08-11",2,"1176"
"4655","2020-08-12",3,"1176"
"4656","2020-08-13",6,"1176"
"4657","2020-08-14",9,"1176"
"4658","2020-08-15",2,"1176"
"4659","2020-08-16",3,"1176"
"4660","2020-08-17",7,"1176"
"4661","2020-08-18",9,"1176"
"4662","2020-08-19",7,"1176"
"4663","2020-08-20",7,"1176"
"4664","2020-08-21",4,"1176"
"4665","2020-08-22",4,"1176"
"4666","2020-08-23",1,"1176"
"4667","2020-08-24",8,"1176"
"4668","2020-08-25",1,"1176"
"4669","2020-08-26",2,"1176"
"4670","2020-08-27",2,"1176"
"4671","2020-08-28",9,"1176"
"4672","2020-08-29",3,"1176"
"4673","2020-08-30",3,"1176"
"4674","2020-08-31",10,"1176"
"4675","2020-09",4,"1176"
"4676","2020-09-01",7,"1176"
"4677","2020-09-02",2,"1176"
"4678","2020-09-03",7,"1176"
"4679","2020-09-04",8,"1176"
"4680","2020-09-05",3,"1176"
"4681","2020-09-06",2,"1176"
"4682","2020-09-07",1,"1176"
"4683","2020-09-08",5,"1176"
"4684","2020-09-09",6,"1176"
"4685","2020-09-10",3,"1176"
"4686","2020-09-11",5,"1176"
"4687","2020-09-12",8,"1176"
"4688","2020-09-13",2,"1176"
"4689","2020-09-14",6,"1176"
"4690","2020-09-15",8,"1176"
"4691","2020-09-16",10,"1176"
"4692","2020-09-17",6,"1176"
"4693","2020-09-18",3,"1176"
"4694","2020-09-19",2,"1176"
"4695","2020-09-21",4,"1176"
"4696","2020-09-22",4,"1176"
"4697","2020-09-23",11,"1176"
"4698","2020-09-24",3,"1176"
"4699","2020-09-25",11,"1176"
"4700","2020-09-26",2,"1176"
"4701","2020-09-27",2,"1176"
"4702","2020-09-28",12,"1176"
"4703","2020-09-29",9,"1176"
"4704","2020-09-30",4,"1176"
"4705","2020-10",1,"1176"
"4706","2020-10-01",11,"1176"
"4707","2020-10-02",4,"1176"
"4708","2020-10-04",2,"1176"
"4709","2020-10-05",6,"1176"
"4710","2020-10-06",9,"1176"
"4711","2020-10-07",8,"1176"
"4712","2020-10-08",8,"1176"
"4713","2020-10-09",7,"1176"
"4714","2020-10-10",2,"1176"
"4715","2020-10-11",1,"1176"
"4716","2020-10-12",6,"1176"
"4717","2020-10-13",11,"1176"
"4718","2020-10-14",9,"1176"
"4719","2020-10-15",10,"1176"
"4720","2020-10-16",3,"1176"
"4721","2020-10-17",6,"1176"
"4722","2020-10-18",4,"1176"
"4723","2020-10-19",10,"1176"
"4724","2020-10-20",11,"1176"
"4725","2020-10-21",14,"1176"
"4726","2020-10-22",16,"1176"
"4727","2020-10-23",7,"1176"
"4728","2020-10-24",7,"1176"
"4729","2020-10-25",4,"1176"
"4730","2020-10-26",24,"1176"
"4731","2020-10-27",10,"1176"
"4732","2020-10-28",8,"1176"
"4733","2020-10-29",20,"1176"
"4734","2020-10-30",20,"1176"
"4735","2020-10-31",6,"1176"
"4736","2020-11",11,"1176"
"4737","2020-11-01",7,"1176"
"4738","2020-11-02",9,"1176"
"4739","2020-11-03",32,"1176"
"4740","2020-11-04",15,"1176"
"4741","2020-11-05",16,"1176"
"4742","2020-11-06",10,"1176"
"4743","2020-11-07",4,"1176"
"4744","2020-11-08",4,"1176"
"4745","2020-11-09",18,"1176"
"4746","2020-11-10",18,"1176"
"4747","2020-11-11",15,"1176"
"4748","2020-11-12",19,"1176"
"4749","2020-11-13",22,"1176"
"4750","2020-11-14",5,"1176"
"4751","2020-11-15",11,"1176"
"4752","2020-11-16",18,"1176"
"4753","2020-11-17",15,"1176"
"4754","2020-11-18",22,"1176"
"4755","2020-11-19",24,"1176"
"4756","2020-11-20",16,"1176"
"4757","2020-11-21",8,"1176"
"4758","2020-11-22",5,"1176"
"4759","2020-11-23",28,"1176"
"4760","2020-11-24",49,"1176"
"4761","2020-11-25",39,"1176"
"4762","2020-11-26",43,"1176"
"4763","2020-11-27",37,"1176"
"4764","2020-11-28",8,"1176"
"4765","2020-11-29",17,"1176"
"4766","2020-11-30",21,"1176"
"4767","2020-12",12,"1176"
"4768","2020-12-01",36,"1176"
"4769","2020-12-02",20,"1176"
"4770","2020-12-03",29,"1176"
"4771","2020-12-04",24,"1176"
"4772","2020-12-05",11,"1176"
"4773","2020-12-06",11,"1176"
"4774","2020-12-07",23,"1176"
"4775","2020-12-08",32,"1176"
"4776","2020-12-09",36,"1176"
"4777","2020-12-10",27,"1176"
"4778","2020-12-11",17,"1176"
"4779","2020-12-12",15,"1176"
"4780","2020-12-13",4,"1176"
"4781","2020-12-14",29,"1176"
"4782","2020-12-15",48,"1176"
"4783","2020-12-16",33,"1176"
"4784","2020-12-17",43,"1176"
"4785","2020-12-18",44,"1176"
"4786","2020-12-19",21,"1176"
"4787","2020-12-20",9,"1176"
"4788","2020-12-21",65,"1176"
"4789","2020-12-22",41,"1176"
"4790","2020-12-23",52,"1176"
"4791","2020-12-24",23,"1176"
"4792","2020-12-25",16,"1176"
"4793","2020-12-26",33,"1176"
"4794","2020-12-27",15,"1176"
"4795","2020-12-28",51,"1176"
"4796","2020-12-29",36,"1176"
"4797","2020-12-30",37,"1176"
"4798","2020-12-31",18,"1176"
"4799","2021",126,"1176"
"4800","2021-01",54,"1176"
"4801","2021-01-01",19,"1176"
"4802","2021-01-02",53,"1176"
"4803","2021-01-03",20,"1176"
"4804","2021-01-04",101,"1176"
"4805","2021-01-05",103,"1176"
"4806","2021-01-06",59,"1176"
"4807","2021-01-07",65,"1176"
"4808","2021-01-08",55,"1176"
"4809","2021-01-09",31,"1176"
"4810","2021-01-10",36,"1176"
"4811","2021-01-11",97,"1176"
"4812","2021-01-12",67,"1176"
"4813","2021-01-13",70,"1176"
"4814","2021-01-14",69,"1176"
"4815","2021-01-15",74,"1176"
"4816","2021-01-16",41,"1176"
"4817","2021-01-17",38,"1176"
"4818","2021-01-18",105,"1176"
"4819","2021-01-19",106,"1176"
"4820","2021-01-20",58,"1176"
"4821","2021-01-21",85,"1176"
"4822","2021-01-22",105,"1176"
"4823","2021-01-23",37,"1176"
"4824","2021-01-24",33,"1176"
"4825","2021-01-25",135,"1176"
"4826","2021-01-26",101,"1176"
"4827","2021-01-27",78,"1176"
"4828","2021-01-28",80,"1176"
"4829","2021-01-29",94,"1176"
"4830","2021-01-30",49,"1176"
"4831","2021-01-31",58,"1176"
"4832","2021-02",409,"1176"
"4833","2021-02-01",137,"1176"
"4834","2021-02-02",85,"1176"
"4835","2021-02-03",97,"1176"
"4836","2021-02-04",80,"1176"
"4837","2021-02-05",116,"1176"
"4838","2021-02-06",75,"1176"
"4839","2021-02-07",45,"1176"
"4840","2021-02-08",140,"1176"
"4841","2021-02-09",154,"1176"
"4842","2021-02-10",125,"1176"
"4843","2021-02-11",127,"1176"
"4844","2021-02-12",94,"1176"
"4845","2021-02-13",48,"1176"
"4846","2021-02-14",50,"1176"
"4847","2021-02-15",116,"1176"
"4848","2021-02-16",118,"1176"
"4849","2021-02-17",88,"1176"
"4850","2021-02-18",114,"1176"
"4851","2021-02-19",117,"1176"
"4852","2021-02-20",77,"1176"
"4853","2021-02-21",73,"1176"
"4854","2021-02-22",142,"1176"
"4855","2021-02-23",92,"1176"
"4856","2021-02-24",152,"1176"
"4857","2021-02-25",110,"1176"
"4858","2021-02-26",181,"1176"
"4859","2021-02-27",142,"1176"
"4860","2021-02-28",52,"1176"
"4861","2021-03",1102,"1176"
"4862","2021-03-01",145,"1176"
"4863","2021-03-02",220,"1176"
"4864","2021-03-03",169,"1176"
"4865","2021-03-04",129,"1176"
"4866","2021-03-05",128,"1176"
"4867","2021-03-06",82,"1176"
"4868","2021-03-07",54,"1176"
"4869","2021-03-08",186,"1176"
"4870","2021-03-09",219,"1176"
"4871","2021-03-10",148,"1176"
"4872","2021-03-11",143,"1176"
"4873","2021-03-12",165,"1176"
"4874","2021-03-13",111,"1176"
"4875","2021-03-14",99,"1176"
"4876","2021-03-15",227,"1176"
"4877","2021-03-16",226,"1176"
"4878","2021-03-17",168,"1176"
"4879","2021-03-18",176,"1176"
"4880","2021-03-19",181,"1176"
"4881","2021-03-20",149,"1176"
"4882","2021-03-21",359,"1176"
"4883","2021-03-22",473,"1176"
"4884","2021-03-23",293,"1176"
"4885","2021-03-24",350,"1176"
"4886","2021-03-25",344,"1176"
"4887","2021-03-26",285,"1176"
"4888","2021-03-27",165,"1176"
"4889","2021-03-28",166,"1176"
"4890","2021-03-29",453,"1176"
"4891","2021-03-30",360,"1176"
"4892","2021-03-31",368,"1176"
"4893","2021-04",1691,"1176"
"4894","2021-04-01",393,"1176"
"4895","2021-04-02",315,"1176"
"4896","2021-04-03",241,"1176"
"4897","2021-04-04",274,"1176"
"4898","2021-04-05",685,"1176"
"4899","2021-04-06",496,"1176"
"4900","2021-04-07",614,"1176"
"4901","2021-04-08",591,"1176"
"4902","2021-04-09",579,"1176"
"4903","2021-04-10",380,"1176"
"4904","2021-04-11",266,"1176"
"4905","2021-04-12",687,"1176"
"4906","2021-04-13",570,"1176"
"4907","2021-04-14",659,"1176"
"4908","2021-04-15",615,"1176"
"4909","2021-04-16",486,"1176"
"4910","2021-04-17",359,"1176"
"4911","2021-04-18",357,"1176"
"4912","2021-04-19",771,"1176"
"4913","2021-04-20",611,"1176"
"4914","2021-04-21",560,"1176"
"4915","2021-04-22",573,"1176"
"4916","2021-04-23",493,"1176"
"4917","2021-04-24",310,"1176"
"4918","2021-04-25",397,"1176"
"4919","2021-04-26",810,"1176"
"4920","2021-04-27",698,"1176"
"4921","2021-04-28",502,"1176"
"4922","2021-04-29",487,"1176"
"4923","2021-04-30",499,"1176"
"4924","2021-05",537,"1176"
"4925","2021-05-01",328,"1176"
"4926","2021-05-02",298,"1176"
"4927","2021-05-03",692,"1176"
"4928","2021-05-04",528,"1176"
"4929","2021-05-05",586,"1176"
"4930","2021-05-06",407,"1176"
"4931","2021-05-07",373,"1176"
"4932","2021-05-08",228,"1176"
"4933","2021-05-09",248,"1176"
"4934","2021-05-10",721,"1176"
"4935","2021-05-11",420,"1176"
"4936","2021-05-12",457,"1176"
"4937","2021-05-13",363,"1176"
"4938","2021-05-14",247,"1176"
"4939","2021-05-15",196,"1176"
"4940","2021-05-16",289,"1176"
"4941","2021-05-17",700,"1176"
"4942","2021-05-18",433,"1176"
